-3.6451679,37.1080391,"Atm"
-3.7010387,40.3522985,"Atm"
-3.697175,40.3523649,"Atm"
-3.7060452,40.4205913,"Atm"
3.3345965,39.5469351,"Atm"
0.0455496,38.6450027,"Atm"
-3.6924446,40.5436739,"Atm"
-3.4708306,40.4498976,"Atm Caja Madrid"
-3.4717573,40.460524,"Atm BBK"
-3.7839703,37.7737485,"Atm"
-3.5848062,37.1190714,"Atm"
-3.591532,37.1158801,"Atm"
-3.5910269,37.1161471,"Atm"
-3.783496,37.7724792,"Atm"
0.1555672,40.8747323,"Atm"
-3.0036135,43.2902141,"Atm"
-4.0043715,40.5769877,"Atm"
-8.8382817,41.8787999,"Atm"
-8.5434038,42.8252695,"Atm"
-8.2108573,43.2796113,"Atm"
-3.4785514,40.4558488,"Atm"
-8.5445969,42.8198262,"Atm"
-3.4751266,40.4589906,"Atm"
-4.4240419,36.7178391,"Atm"
-3.4005342,40.4789229,"Atm"
-3.4005522,40.4789531,"Atm"
-3.4005702,40.4789832,"Atm"
-3.6633146,40.4031413,"Atm"
-3.4814359,40.4749153,"Atm"
-3.4814987,40.4749892,"Atm"
-3.4237126,36.9009719,"Atm"
-3.4216956,36.9000667,"Atm"
-8.5469505,42.7621464,"Atm"
-3.6938123,40.2730985,"Atm Caja Madrid"
-5.675006,40.9703186,"Atm"
-3.4611046,40.4599876,"Atm"
-3.3473814,40.5112652,"Atm"
-3.7094249,40.4246992,"Atm Banco Popular"
-3.4770781,40.4565527,"Atm"
-3.7517211,40.4074973,"Atm Caja Madrid"
-3.596796,40.3687919,"Atm"
2.2049311,41.4525367,"Atm"
-0.696029,38.262176,"Atm La caixa"
-0.696517,38.2623,"Atm Cam"
-6.0377976,37.3849442,"Atm"
-4.1119112,41.2273628,"Atm"
-0.3342839,39.4687924,"Atm"
-0.3322185,39.46803,"Atm"
2.6033296,42.0089716,"Atm"
1.146535,41.1079694,"Atm"
1.146535,41.1079694,"Atm"
-1.5170067,43.146141,"Atm"
-1.5171569,43.1464522,"Atm"
-1.5178811,43.1453073,"Atm"
-3.6872177,41.6710485,"Atm"
2.6474937,39.5714036,"Atm"
-5.3226578,36.8548329,"Atm"
-4.4621487,36.6687623,"Atm"
3.37639,39.5779485,"Atm"
3.3770284,39.5765551,"Atm"
3.0161239,39.8779606,"Atm"
-0.3454445,39.4568881,"Atm"
-0.3505312,39.4596882,"Atm Bankia"
-5.9843267,37.4245551,"Atm"
-5.984788,37.424374,"Atm"
-5.9843267,37.4245551,"Atm"
-8.4078898,43.3543152,"Atm"
-8.4086864,43.3534863,"Atm"
-6.059465,37.3218703,"Atm"
-8.4910433,42.6899852,"Atm"
-8.4894259,42.6897782,"Atm"
-8.4915784,42.6901754,"Atm"
-8.4914619,42.6898143,"Atm"
-8.4322092,43.3311868,"Atm"
-3.4866251,42.9324122,"Atm"
-1.816739,37.2002299,"Atm"
-2.9432856,42.6871982,"Atm"
-3.4803538,40.4560326,"Atm Banco Pastor"
-3.479575,40.4560205,"Atm Caja Duero"
-3.4802579,40.4558182,"Atm Cajamar"
-3.479999,40.456645,"Atm"
-2.0534539,43.1829701,"Atm Kutxa"
-6.0025166,37.3889353,"Atm"
-6.0037665,37.3851695,"Atm"
4.2664345,39.8891063,"Atm"
4.2758285,39.8892792,"Atm"
4.2598584,39.8857774,"Atm Banca March"
-3.4789238,40.4775503,"Atm Caja Madrid"
-0.5184863,38.3932647,"Atm"
-1.9008029,43.3153709,"Atm"
3.9574009,39.9391249,"Atm"
3.9585634,39.9401957,"Atm"
4.0771359,39.8996847,"Atm"
4.0780317,39.9001498,"Atm"
-3.5924584,37.1603141,"Atm"
-3.7158377,40.4204991,"Atm"
-0.8848125,41.6460843,"Atm"
-0.8849584,41.6463473,"Atm"
-0.8849279,41.6463105,"Atm"
-0.8849848,41.6463791,"Atm"
-3.5690404,40.4693251,"Atm BBVA"
-3.5698632,40.4699018,"Atm Banco Popular"
-3.5697262,40.4697808,"Atm Caja Madrid"
-2.0054365,43.3057143,"Atm"
-2.0042702,43.3012431,"Atm"
1.7297589,41.2176782,"Atm"
-3.8564837,40.3147369,"Atm"
-3.8554092,40.3150832,"Atm"
2.1125992,41.3885311,"Atm"
2.1122168,41.388851,"Atm"
2.165416,41.381039,"Atm Tauro"
-0.7856095,38.4808616,"Atm"
-0.7861513,38.4813278,"Atm"
-6.0896209,36.2802052,"Atm"
-3.4789438,40.4768078,"Atm Banco Popular"
-3.4788949,40.4768038,"Atm Ibercaja"
2.2896272,41.6107162,"Atm"
-0.1006198,38.5769682,"Atm"
-5.66652,43.536143,"Atm La Caixa"
-5.666112,43.536548,"Atm Santander"
1.4336253,38.910633,"Atm Caja Madrid"
1.5237363,41.1821767,"Atm"
-4.9604567,41.4143332,"Atm Santander"
-4.959784,41.413863,"Atm Cajamar"
-8.8064376,42.4002245,"Atm"
-6.6410019,42.0837257,"Atm Caja España"
-8.4900725,42.6898974,"Atm"
-3.6744364,40.4156122,"Atm"
-3.6745219,40.4158544,"Atm"
3.0836238,39.9085279,"Atm"
-8.7305705,42.2280061,"Atm"
-8.7305996,42.2281247,"Atm"
-8.7300493,42.2275734,"Atm"
-8.7306298,42.2282017,"Atm"
-5.6279952,40.9502353,"Atm"
-5.6282498,40.9500346,"Atm"
-5.978416,37.4094522,"Atm"
-5.9785448,37.4095375,"Atm"
-5.9787862,37.4079545,"Atm"
-6.0399999,37.36911,"Atm"
-4.2092988,40.0534041,"Atm"
-4.2096745,40.0530263,"Atm"
-4.2093016,40.0530058,"Atm"
1.2746159,41.6724575,"Atm"
1.2743908,41.6722814,"Atm"
1.274305,41.6725657,"Atm"
1.2741116,41.6714678,"Atm"
-3.5196468,42.0595419,"Atm"
3.429966,39.7444347,"Atm"
-0.8305511,40.0583658,"Atm"
3.3497357,39.6928316,"Atm"
3.3497357,39.6928316,"Atm"
0.9631826,41.1296495,"Atm"
-0.7889793,37.9783228,"Atm"
-3.4838058,40.4460642,"Atm"
-0.752514,37.899592,"Atm Caja Murcia"
2.136344,41.3805931,"Atm La Caixa"
0.1920894,41.911032,"Atm"
-6.5352218,43.5425407,"Atm"
-6.5349818,43.543422,"Atm"
-6.5359503,43.5437305,"Atm"
-6.5356174,43.5444416,"Atm"
2.6469254,39.6424655,"Atm"
1.1550277,41.0852395,"Atm"
1.1438669,41.0772592,"Atm"
-3.0370614,43.3222935,"Atm"
-3.0364963,43.3223866,"Atm"
1.1539179,41.0864556,"Atm"
-0.6515088,38.0845917,"Atm"
-6.6656381,37.8743074,"Atm"
0.1047048,38.8359938,"Atm"
0.1098895,38.8408305,"Atm"
0.1087432,38.8404739,"Atm"
0.1044254,38.8358384,"Atm"
0.1038716,38.8355306,"Atm"
0.0995767,38.8395736,"Atm"
0.10685,38.8396691,"Atm"
0.108117,38.8401332,"Atm"
0.1082962,38.8401865,"Atm"
0.108631,38.8402859,"Atm"
0.1089194,38.8403831,"Atm"
0.1095683,38.8407303,"Atm"
0.1100079,38.8407182,"Atm"
0.1103543,38.8409666,"Atm"
0.1116497,38.8412081,"Atm"
0.1115929,38.8413514,"Atm"
0.1117876,38.8414126,"Atm"
0.1124982,38.8413037,"Atm"
0.1054638,38.8368952,"Atm"
0.1058947,38.8371328,"Atm"
0.1044068,38.8364683,"Atm"
-1.3408948,37.6780774,"Atm"
-1.3411201,37.6784425,"Atm"
-6.642494,42.083544,"Atm La Caixa"
-3.7394413,40.4494675,"Atm"
-4.4250857,36.716071,"Atm"
0.1182037,41.7180359,"Atm"
-0.1066814,38.5371981,"Atm"
1.8042381,41.741015,"Atm"
1.8054652,41.7446303,"Atm"
1.805299,41.7446491,"Atm"
-2.3606705,39.8514288,"Atm"
2.2125488,41.5394211,"Atm Catalunya Caixa"
1.96876,41.4124267,"Atm"
1.9676985,41.4129607,"Atm"
-8.8653732,42.4935384,"Atm"
-8.864437,42.4934217,"Atm"
-8.86378,42.4932537,"Atm"
-8.8647188,42.4943552,"Atm"
-8.8649789,42.4943414,"Atm"
1.8784326,41.7520035,"Atm La Caixa"
-0.0391299,39.9846318,"Atm"
-0.0325209,39.9832505,"Atm"
-0.0430727,39.9823257,"Atm"
-3.7361393,40.3637365,"Atm"
-3.7384728,40.3633032,"Atm"
2.2079124,41.5432287,"Atm"
2.2131878,41.5399288,"Atm"
2.1045026,41.5027129,"Atm"
-4.7216386,37.9144891,"Atm"
-4.7218156,37.9140109,"Atm"
-6.3651811,36.6274653,"Atm"
-6.3632875,36.6246196,"Atm"
-6.3634431,36.6244947,"Atm"
-4.0145724,40.2877253,"Atm"
-4.0132581,40.2876353,"Atm"
-3.4718492,40.4456266,"Atm"
-0.0449729,38.6030713,"Atm"
-0.7149461,38.258336,"Atm"
-3.5722182,42.9390852,"Atm"
-2.9905906,43.3778923,"Atm"
-4.4310602,36.7181737,"Atm"
-4.4216055,36.7185269,"Atm"
-4.4213632,36.7185452,"Atm"
-4.4216323,36.718811,"Atm"
-4.4219875,36.718864,"Atm"
-4.4186772,36.7220096,"Atm"
1.255167,41.1906873,"Atm"
-3.7057475,40.4807198,"Atm"
-0.1165252,39.9405807,"Atm"
-2.2665501,43.1835863,"Atm"
-2.244335,43.1571189,"Atm"
-2.2665153,43.1836469,"Atm"
-2.2655363,43.1841945,"Atm"
-2.2667272,43.1833614,"Atm"
-0.1693158,38.9688484,"Atm"
-0.1705549,38.9707335,"Atm"
-2.2663916,43.1834761,"Atm"
-1.3713874,42.7853662,"Atm"
-1.9001681,43.3144939,"Atm"
-6.6442981,38.0627651,"Atm"
-6.6447353,38.0627566,"Atm"
-6.6445368,38.0618802,"Atm"
-1.835929,42.6285318,"Atm"
-3.871639,36.7490373,"Atm"
2.1426322,41.3952738,"Atm"
2.142697,41.3954083,"Atm"
2.1407479,41.396927,"Atm"
2.1403656,41.3972203,"Atm"
-4.7734841,41.6251009,"Atm"
-4.7738813,41.6253254,"Atm"
-4.7725885,41.6253254,"Atm"
-4.7722345,41.625959,"Atm"
-3.4693409,40.4610788,"Atm Banco Popular"
-3.4698673,40.460939,"Atm La Caixa"
0.1408097,42.4147285,"Atm"
-3.7403703,43.0090511,"Atm"
-1.9115188,43.3107306,"Atm"
-4.7617253,37.890731,"Atm"
-4.7645407,37.8903,"Atm"
-2.9820904,43.3806691,"Atm"
-1.3674634,39.9069354,"Atm"
-1.3666722,39.9061988,"Atm"
-1.3666534,39.9071864,"Atm"
1.2556222,41.116643,"Atm"
-3.1456148,40.6378092,"Atm"
-6.6600948,37.6785268,"Atm"
-6.6604076,37.6798485,"Atm"
2.21222,41.5380596,"Atm"
-1.8812506,43.3002144,"Atm"
2.1935252,41.4036688,"Atm"
2.1819736,41.4147259,"Atm"
2.1811206,41.4148908,"Atm"
2.9110179,42.0661382,"Atm"
-4.7056898,36.4918346,"Atm"
-0.8663232,37.6485828,"Atm"
-0.8676965,37.6485255,"Atm"
-2.9383061,42.6880448,"Atm"
-3.4554199,40.4541657,"Atm Banco Popular"
-3.45591,40.4548039,"Atm Caja Madrid"
-3.4557768,40.4546273,"Atm La Caixa"
-3.4556836,40.4545089,"Atm"
-3.4697839,40.462163,"Atm"
-3.4667005,40.4639426,"Atm"
-3.6958988,40.421862,"Atm"
-3.695912,40.4218624,"Atm"
-6.1713574,36.3591753,"Atm"
-6.5994202,42.5478593,"Atm CaixaBank"
-6.5978733,42.5482463,"Atm Caja España-Duero"
-6.5950019,42.5524212,"Atm CajaEspaña"
-6.5873925,42.5484003,"Atm Cajero Automático"
-6.5900211,42.5492129,"Atm Cajero Automático"
-6.5981279,42.5482862,"Atm Santander"
-6.0529941,42.4558235,"Atm"
-6.5909526,42.5473331,"Atm"
-6.5994202,42.5478593,"Atm CaixaBank"
-6.5978733,42.5482463,"Atm Caja España-Duero"
-6.5950019,42.5524212,"Atm CajaEspaña"
-6.5873925,42.5484003,"Atm Cajero Automático"
-6.5900211,42.5492129,"Atm Cajero Automático"
-6.5981279,42.5482862,"Atm Santander"
-6.0529941,42.4558235,"Atm"
-6.5909526,42.5473331,"Atm"
-3.0291068,43.3264212,"Atm BBK"
1.4058799,38.8871395,"Atm"
1.4069694,38.8903668,"Atm"
-2.9495495,42.6861954,"Atm"
-3.0313437,43.3274257,"Atm"
-0.1237101,42.6054698,"Atm"
-3.7177055,40.4629054,"Atm"
-3.7182205,40.4627687,"Atm"
-3.7730748,40.2345005,"Atm"
-6.2253487,36.578497,"Atm"
-3.6749383,40.42533,"Atm BBVA"
1.272901,41.6704597,"Atm"
1.2730311,41.6703264,"Atm"
-5.9732781,37.3834744,"Atm"
-4.0060265,40.9000231,"Atm Banesto"
-0.4522367,39.4572365,"Atm"
-3.4723661,40.4575765,"Atm Deutsche Bank"
2.4788706,39.4896152,"Atm"
-7.5572101,43.0096196,"Atm"
-6.557008,37.3897,"Atm Caja Rural"
2.6991857,39.6964442,"Atm"
-2.9471148,42.6860536,"Atm"
-0.0364983,39.9929353,"Atm"
-3.7892183,37.7628059,"Atm"
-3.7091276,40.4297763,"Atm"
-3.7053749,40.4292172,"Atm"
-5.9388825,43.5419343,"Atm"
-3.6955118,40.6130595,"Atm"
-8.5827033,42.8483784,"Atm"
-8.5826737,42.8496468,"Atm"
2.5149341,39.6876516,"Atm"
3.3496307,39.6927044,"Atm"
3.3500389,39.6933003,"Atm"
3.3501344,39.6934302,"Atm"
-6.0877553,36.2779802,"Atm"
-6.0870114,36.2782974,"Atm"
-6.0875815,36.2786234,"Atm"
1.9429204,41.2662396,"Atm"
-3.4728305,40.4533236,"Atm Bankia"
-3.633895,40.541256,"Atm ATM"
-6.6804439,37.3230482,"Atm"
-3.7718552,40.3978254,"Atm"
-0.7547818,37.8860146,"Atm"
-1.9083758,43.3121048,"Atm"
-3.3549286,40.4823452,"Atm"
2.2890277,41.5998199,"Atm"
2.2883811,41.6050871,"Atm"
2.2939891,41.6081854,"Atm"
2.2855735,41.6083791,"Atm"
2.2915278,41.6130602,"Atm"
-3.6770937,40.4246963,"Atm Caja Duero"
-3.6380556,40.4046097,"Atm"
-3.6379803,40.4044055,"Atm"
-3.6415966,40.4100239,"Atm"
-8.736486,42.2805136,"Atm Novacaixagalicia"
-8.7364187,42.2809954,"Atm"
-8.7363621,42.2811761,"Atm"
-4.0244612,40.6600367,"Atm Cajero 4B"
0.7347155,40.7173921,"Atm"
-3.6568738,40.54542,"Atm"
-4.0238248,40.6591482,"Atm Cajero 4B"
-4.0233846,40.6576975,"Atm Servired"
-4.0260995,40.660045,"Atm Servired"
-4.0246451,40.6578835,"Atm Cajero 4B"
-4.0244601,40.6574078,"Atm Cajero Servired"
-5.6824748,39.8870686,"Atm"
-5.7567984,39.4250099,"Atm"
-5.7562888,39.4254391,"Atm"
-3.701635,40.4580813,"Atm"
1.4568461,38.7215554,"Atm"
3.4403717,39.6578687,"Atm"
-8.8051236,42.4003502,"Atm"
1.2985738,38.9833171,"Atm"
4.0733016,39.9029528,"Atm"
-1.7720182,43.3408758,"Atm"
-0.7977541,41.7612868,"Atm"
-0.7951907,41.7611027,"Atm"
-1.3271838,38.4741788,"Atm"
-1.327366,38.4741368,"Atm"
-1.3265535,38.4750943,"Atm"
-1.3274197,38.4746175,"Atm"
-8.7643354,42.595977,"Atm Banco Popular"
-8.7645934,42.5960937,"Atm Banco Sabadell"
-8.765714,42.5960921,"Atm La Caixa"
-8.8276609,42.5613963,"Atm"
-1.3204036,38.4753491,"Atm"
-1.3188748,38.4745344,"Atm"
-0.3569675,39.4522578,"Atm"
-0.3542182,39.4536123,"Atm"
-6.717437,40.2015342,"Atm Caja Extremadura"
-3.7186507,40.440246,"Atm"
-2.4932141,43.0612481,"Atm"
2.8598609,42.2236029,"Atm"
-0.1859744,38.9671647,"Atm"
-3.6960571,40.4024377,"Atm"
-4.6797594,36.504867,"Atm"
2.213348,41.4034552,"Atm"
-4.0027779,40.630049,"Atm"
3.2098102,39.3608421,"Atm"
2.1605248,41.3728209,"Atm"
2.1791382,41.3894274,"Atm"
2.1634261,41.3786904,"Atm"
1.2367007,38.9424299,"Atm"
1.2938778,38.9217685,"Atm"
-3.7043907,40.4559654,"Atm La Caixa"
2.7201744,39.5351685,"Atm"
2.1814918,41.3810352,"Atm"
2.163718,41.3864976,"Atm"
-3.7123489,40.4109882,"Atm BBVA"
-0.127522,38.5817993,"Atm BBVA"
-0.1276501,38.5808108,"Atm Caixaltea"
-0.1271063,38.580878,"Atm Caixaltea"
-4.937404,43.4377422,"Atm"
2.3873208,39.5435785,"Atm"
2.3917066,39.5457812,"Atm"